"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"66",0.0967741935483871,0.0860215053763441,0.10752688172043,0.0860215053763441,0.118279569892473,0.10752688172043,0.0537634408602151,0.161290322580645,0.0967741935483871,0.0860215053763441
"67",0.0824742268041237,0.0927835051546392,0.175257731958763,0.0618556701030928,0.0721649484536082,0.164948453608247,0.0618556701030928,0.103092783505155,0.0927835051546392,0.0927835051546392
"68",0.118811881188119,0.0594059405940594,0.217821782178218,0.0495049504950495,0.0594059405940594,0.138613861386139,0.0495049504950495,0.099009900990099,0.108910891089109,0.099009900990099
"69",0.09,0.12,0.24,0.07,0.06,0.08,0.05,0.13,0.07,0.09
"70",0.1,0.1,0.177777777777778,0.0666666666666667,0.0777777777777778,0.1,0.0555555555555556,0.122222222222222,0.1,0.1
"71",0.124031007751938,0.116279069767442,0.13953488372093,0.062015503875969,0.062015503875969,0.0542635658914729,0.0542635658914729,0.10077519379845,0.124031007751938,0.162790697674419
"72",0.125,0.0803571428571429,0.133928571428571,0.0625,0.0803571428571429,0.0714285714285714,0.0535714285714286,0.0892857142857143,0.133928571428571,0.169642857142857
"73",0.139130434782609,0.0869565217391304,0.104347826086957,0.139130434782609,0.0521739130434783,0.0608695652173913,0.0521739130434783,0.0869565217391304,0.104347826086957,0.173913043478261
"74",0.0886075949367089,0.126582278481013,0.0759493670886076,0.164556962025316,0.0632911392405063,0.0632911392405063,0.10126582278481,0.10126582278481,0.0759493670886076,0.139240506329114
"75",0.099009900990099,0.158415841584158,0.0891089108910891,0.158415841584158,0.0495049504950495,0.0891089108910891,0.0792079207920792,0.118811881188119,0.0594059405940594,0.099009900990099
"76",0.0900900900900901,0.171171171171171,0.108108108108108,0.0720720720720721,0.0720720720720721,0.108108108108108,0.0540540540540541,0.126126126126126,0.0990990990990991,0.0990990990990991
"77",0.134453781512605,0.142857142857143,0.109243697478992,0.0588235294117647,0.0672268907563025,0.142857142857143,0.0504201680672269,0.134453781512605,0.109243697478992,0.0504201680672269
"78",0.165217391304348,0.104347826086957,0.0956521739130435,0.0521739130434783,0.0956521739130435,0.139130434782609,0.0608695652173913,0.11304347826087,0.11304347826087,0.0608695652173913
"79",0.127272727272727,0.127272727272727,0.1,0.0545454545454545,0.0727272727272727,0.154545454545455,0.0727272727272727,0.118181818181818,0.109090909090909,0.0636363636363636
"80",0.141414141414141,0.151515151515152,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.181818181818182,0.0808080808080808,0.101010101010101,0.0808080808080808,0.0808080808080808
"81",0.154639175257732,0.123711340206186,0.0515463917525773,0.0824742268041237,0.0721649484536082,0.175257731958763,0.0721649484536082,0.0618556701030928,0.0721649484536082,0.134020618556701
"82",0.15702479338843,0.0413223140495868,0.0578512396694215,0.0826446280991736,0.0578512396694215,0.239669421487603,0.0661157024793388,0.0909090909090909,0.0578512396694215,0.148760330578512
"83",0.179856115107914,0.0575539568345324,0.0935251798561151,0.0431654676258993,0.0359712230215827,0.294964028776978,0.0431654676258993,0.0647482014388489,0.0719424460431655,0.115107913669065
"84",0.165467625899281,0.079136690647482,0.0575539568345324,0.0647482014388489,0.0575539568345324,0.258992805755396,0.0503597122302158,0.0935251798561151,0.0503597122302158,0.122302158273381
"85",0.122448979591837,0.0952380952380952,0.0748299319727891,0.0612244897959184,0.0748299319727891,0.27891156462585,0.142857142857143,0.0612244897959184,0.0408163265306122,0.0476190476190476
"86",0.120300751879699,0.12781954887218,0.0827067669172932,0.075187969924812,0.0601503759398496,0.233082706766917,0.142857142857143,0.0601503759398496,0.0451127819548872,0.0526315789473684
"87",0.148148148148148,0.0648148148148148,0.0925925925925926,0.101851851851852,0.101851851851852,0.175925925925926,0.0925925925925926,0.101851851851852,0.0555555555555556,0.0648148148148148
"88",0.0841121495327103,0.0841121495327103,0.0934579439252336,0.0841121495327103,0.121495327102804,0.11214953271028,0.0841121495327103,0.14018691588785,0.102803738317757,0.0934579439252336
"89",0.14,0.05,0.08,0.05,0.1,0.08,0.06,0.17,0.15,0.12
"90",0.0978260869565217,0.0760869565217391,0.141304347826087,0.0543478260869565,0.0760869565217391,0.0869565217391304,0.0652173913043478,0.184782608695652,0.119565217391304,0.0978260869565217
"91",0.123456790123457,0.0987654320987654,0.148148148148148,0.0617283950617284,0.0864197530864197,0.0617283950617284,0.0864197530864197,0.135802469135802,0.135802469135802,0.0617283950617284
"92",0.10126582278481,0.0759493670886076,0.126582278481013,0.0632911392405063,0.0886075949367089,0.0632911392405063,0.10126582278481,0.10126582278481,0.113924050632911,0.164556962025316
"93",0.131868131868132,0.0659340659340659,0.0879120879120879,0.0659340659340659,0.0769230769230769,0.0549450549450549,0.120879120879121,0.0659340659340659,0.0659340659340659,0.263736263736264
"94",0.104761904761905,0.0952380952380952,0.0761904761904762,0.0666666666666667,0.0857142857142857,0.0571428571428571,0.123809523809524,0.0666666666666667,0.0476190476190476,0.276190476190476
"95",0.118811881188119,0.099009900990099,0.0594059405940594,0.108910891089109,0.0891089108910891,0.0495049504950495,0.138613861386139,0.0792079207920792,0.0594059405940594,0.198019801980198
"96",0.0595238095238095,0.0952380952380952,0.0833333333333333,0.0833333333333333,0.0952380952380952,0.0595238095238095,0.142857142857143,0.107142857142857,0.0952380952380952,0.178571428571429
"97",0.102941176470588,0.132352941176471,0.0882352941176471,0.0735294117647059,0.0882352941176471,0.102941176470588,0.0882352941176471,0.132352941176471,0.102941176470588,0.0882352941176471
"98",0.112903225806452,0.145161290322581,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.129032258064516,0.0967741935483871,0.0806451612903226
"99",0.142857142857143,0.0779220779220779,0.155844155844156,0.0779220779220779,0.116883116883117,0.0909090909090909,0.0779220779220779,0.0909090909090909,0.0649350649350649,0.103896103896104
"100",0.0952380952380952,0.0595238095238095,0.166666666666667,0.0833333333333333,0.0714285714285714,0.0714285714285714,0.107142857142857,0.0833333333333333,0.107142857142857,0.154761904761905
"101",0.122641509433962,0.0471698113207547,0.207547169811321,0.0471698113207547,0.0566037735849057,0.0943396226415094,0.113207547169811,0.0754716981132075,0.0660377358490566,0.169811320754717
"102",0.0919540229885057,0.0574712643678161,0.160919540229885,0.0689655172413793,0.0574712643678161,0.126436781609195,0.126436781609195,0.0804597701149425,0.0804597701149425,0.149425287356322
"103",0.1,0.0625,0.125,0.075,0.1,0.1125,0.075,0.075,0.0625,0.2125
"104",0.0845070422535211,0.0845070422535211,0.0845070422535211,0.0985915492957746,0.126760563380282,0.112676056338028,0.0704225352112676,0.112676056338028,0.0845070422535211,0.140845070422535
"105",0.0789473684210526,0.0789473684210526,0.105263157894737,0.0921052631578947,0.157894736842105,0.0789473684210526,0.0657894736842105,0.105263157894737,0.118421052631579,0.118421052631579
"106",0.0666666666666667,0.08,0.106666666666667,0.0933333333333333,0.133333333333333,0.0933333333333333,0.0666666666666667,0.106666666666667,0.146666666666667,0.106666666666667
"107",0.0769230769230769,0.0769230769230769,0.138461538461538,0.0769230769230769,0.169230769230769,0.107692307692308,0.0769230769230769,0.0769230769230769,0.123076923076923,0.0769230769230769
"108",0.0793650793650794,0.0793650793650794,0.111111111111111,0.0952380952380952,0.126984126984127,0.126984126984127,0.0952380952380952,0.0952380952380952,0.111111111111111,0.0793650793650794
"109",0.0714285714285714,0.0857142857142857,0.214285714285714,0.0714285714285714,0.128571428571429,0.0857142857142857,0.114285714285714,0.0857142857142857,0.0714285714285714,0.0714285714285714
"110",0.0666666666666667,0.133333333333333,0.16,0.0666666666666667,0.0933333333333333,0.0933333333333333,0.12,0.08,0.0933333333333333,0.0933333333333333
"111",0.0666666666666667,0.12,0.16,0.08,0.08,0.0933333333333333,0.12,0.08,0.106666666666667,0.0933333333333333
"112",0.123287671232877,0.136986301369863,0.0821917808219178,0.0684931506849315,0.10958904109589,0.0821917808219178,0.136986301369863,0.0821917808219178,0.10958904109589,0.0684931506849315
"113",0.177215189873418,0.0632911392405063,0.0886075949367089,0.10126582278481,0.113924050632911,0.126582278481013,0.0759493670886076,0.0886075949367089,0.0886075949367089,0.0759493670886076
"114",0.175824175824176,0.0549450549450549,0.0879120879120879,0.120879120879121,0.0989010989010989,0.131868131868132,0.0659340659340659,0.0879120879120879,0.0659340659340659,0.10989010989011
"115",0.21,0.06,0.11,0.12,0.08,0.09,0.05,0.06,0.1,0.12
"116",0.135135135135135,0.0630630630630631,0.126126126126126,0.144144144144144,0.0720720720720721,0.0990990990990991,0.045045045045045,0.0630630630630631,0.108108108108108,0.144144144144144
"117",0.147058823529412,0.0882352941176471,0.0882352941176471,0.147058823529412,0.0784313725490196,0.0882352941176471,0.0490196078431373,0.0588235294117647,0.137254901960784,0.117647058823529
"118",0.0693069306930693,0.0891089108910891,0.118811881188119,0.138613861386139,0.0693069306930693,0.118811881188119,0.0693069306930693,0.0792079207920792,0.118811881188119,0.128712871287129
"119",0.129411764705882,0.0941176470588235,0.2,0.0705882352941176,0.0588235294117647,0.0941176470588235,0.0941176470588235,0.0588235294117647,0.129411764705882,0.0705882352941176
"120",0.0919540229885057,0.0689655172413793,0.172413793103448,0.0919540229885057,0.0689655172413793,0.103448275862069,0.0689655172413793,0.103448275862069,0.103448275862069,0.126436781609195
"121",0.0641025641025641,0.141025641025641,0.205128205128205,0.0769230769230769,0.0769230769230769,0.0641025641025641,0.102564102564103,0.0769230769230769,0.0897435897435897,0.102564102564103
"122",0.0632911392405063,0.126582278481013,0.227848101265823,0.0632911392405063,0.0886075949367089,0.0886075949367089,0.0759493670886076,0.10126582278481,0.0632911392405063,0.10126582278481
"123",0.0609756097560976,0.146341463414634,0.280487804878049,0.0731707317073171,0.0609756097560976,0.0853658536585366,0.0853658536585366,0.0731707317073171,0.0609756097560976,0.0731707317073171
"124",0.0561797752808989,0.0786516853932584,0.303370786516854,0.0561797752808989,0.0674157303370786,0.0786516853932584,0.0898876404494382,0.146067415730337,0.0561797752808989,0.0674157303370786
"125",0.0549450549450549,0.0989010989010989,0.21978021978022,0.0549450549450549,0.0659340659340659,0.0549450549450549,0.0879120879120879,0.186813186813187,0.0879120879120879,0.0879120879120879
"126",0.0543478260869565,0.108695652173913,0.0978260869565217,0.0978260869565217,0.0869565217391304,0.0869565217391304,0.0760869565217391,0.206521739130435,0.0978260869565217,0.0869565217391304
"127",0.0617283950617284,0.148148148148148,0.0987654320987654,0.0864197530864197,0.0864197530864197,0.0864197530864197,0.0864197530864197,0.160493827160494,0.0987654320987654,0.0864197530864197
"128",0.0675675675675676,0.148648648648649,0.0810810810810811,0.162162162162162,0.108108108108108,0.135135135135135,0.0675675675675676,0.0945945945945946,0.0675675675675676,0.0675675675675676
"129",0.0735294117647059,0.0882352941176471,0.117647058823529,0.205882352941176,0.0882352941176471,0.0882352941176471,0.0735294117647059,0.0882352941176471,0.0735294117647059,0.102941176470588
"130",0.0735294117647059,0.0735294117647059,0.0882352941176471,0.235294117647059,0.0735294117647059,0.102941176470588,0.0882352941176471,0.0882352941176471,0.0735294117647059,0.102941176470588
"131",0.0735294117647059,0.0735294117647059,0.0882352941176471,0.205882352941176,0.0735294117647059,0.147058823529412,0.0735294117647059,0.102941176470588,0.0735294117647059,0.0882352941176471
"132",0.0793650793650794,0.111111111111111,0.0952380952380952,0.158730158730159,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.111111111111111,0.0793650793650794,0.126984126984127
"133",0.0714285714285714,0.0714285714285714,0.1,0.114285714285714,0.0714285714285714,0.1,0.0714285714285714,0.171428571428571,0.1,0.128571428571429
"134",0.0821917808219178,0.0684931506849315,0.123287671232877,0.0958904109589041,0.123287671232877,0.136986301369863,0.0958904109589041,0.0958904109589041,0.0684931506849315,0.10958904109589
"135",0.116883116883117,0.0649350649350649,0.0909090909090909,0.0779220779220779,0.12987012987013,0.168831168831169,0.103896103896104,0.0779220779220779,0.0779220779220779,0.0909090909090909
"136",0.118421052631579,0.0657894736842105,0.0921052631578947,0.0789473684210526,0.171052631578947,0.144736842105263,0.0789473684210526,0.0921052631578947,0.0789473684210526,0.0789473684210526
"137",0.123456790123457,0.0740740740740741,0.0864197530864197,0.0617283950617284,0.135802469135802,0.135802469135802,0.0864197530864197,0.0987654320987654,0.0864197530864197,0.111111111111111
"138",0.0886075949367089,0.0759493670886076,0.0886075949367089,0.0632911392405063,0.113924050632911,0.189873417721519,0.0886075949367089,0.0759493670886076,0.0886075949367089,0.126582278481013
"139",0.112359550561798,0.0674157303370786,0.0674157303370786,0.0561797752808989,0.157303370786517,0.157303370786517,0.101123595505618,0.0561797752808989,0.123595505617978,0.101123595505618
"140",0.177570093457944,0.0560747663551402,0.0747663551401869,0.0560747663551402,0.149532710280374,0.233644859813084,0.0654205607476635,0.0841121495327103,0.0560747663551402,0.0467289719626168
"141",0.138888888888889,0.0462962962962963,0.0740740740740741,0.0555555555555556,0.185185185185185,0.212962962962963,0.0555555555555556,0.0925925925925926,0.0833333333333333,0.0555555555555556
"142",0.14,0.05,0.09,0.06,0.13,0.22,0.05,0.11,0.09,0.06
"143",0.1625,0.0625,0.1,0.0625,0.1,0.15,0.0625,0.1,0.1375,0.0625
"144",0.145833333333333,0.0625,0.104166666666667,0.0520833333333333,0.0833333333333333,0.15625,0.0520833333333333,0.114583333333333,0.145833333333333,0.0833333333333333
"145",0.118811881188119,0.0594059405940594,0.0891089108910891,0.0495049504950495,0.0792079207920792,0.168316831683168,0.0693069306930693,0.0891089108910891,0.178217821782178,0.099009900990099
"146",0.127450980392157,0.0686274509803922,0.0784313725490196,0.0490196078431373,0.0784313725490196,0.166666666666667,0.0686274509803922,0.127450980392157,0.147058823529412,0.0882352941176471
"147",0.16,0.05,0.07,0.08,0.07,0.23,0.06,0.08,0.09,0.11
"148",0.107142857142857,0.130952380952381,0.0714285714285714,0.0714285714285714,0.0833333333333333,0.178571428571429,0.0595238095238095,0.0952380952380952,0.0952380952380952,0.107142857142857
"149",0.104651162790698,0.151162790697674,0.0581395348837209,0.104651162790698,0.0930232558139535,0.151162790697674,0.0581395348837209,0.0813953488372093,0.116279069767442,0.0813953488372093
"150",0.099009900990099,0.198019801980198,0.099009900990099,0.0891089108910891,0.0792079207920792,0.128712871287129,0.0495049504950495,0.0693069306930693,0.099009900990099,0.0891089108910891
"151",0.101010101010101,0.131313131313131,0.101010101010101,0.0505050505050505,0.0808080808080808,0.131313131313131,0.0808080808080808,0.0707070707070707,0.151515151515152,0.101010101010101
"152",0.104166666666667,0.125,0.0729166666666667,0.114583333333333,0.104166666666667,0.114583333333333,0.09375,0.0729166666666667,0.125,0.0729166666666667
"153",0.0909090909090909,0.159090909090909,0.0681818181818182,0.125,0.0568181818181818,0.125,0.113636363636364,0.0681818181818182,0.125,0.0681818181818182
"154",0.0909090909090909,0.161616161616162,0.0808080808080808,0.181818181818182,0.0707070707070707,0.101010101010101,0.0909090909090909,0.0606060606060606,0.0808080808080808,0.0808080808080808
"155",0.0813008130081301,0.16260162601626,0.0975609756097561,0.195121951219512,0.0487804878048781,0.0813008130081301,0.0894308943089431,0.0569105691056911,0.146341463414634,0.040650406504065
"156",0.0705128205128205,0.192307692307692,0.141025641025641,0.269230769230769,0.0448717948717949,0.0576923076923077,0.0576923076923077,0.0512820512820513,0.0833333333333333,0.032051282051282
"157",0.0355029585798817,0.165680473372781,0.130177514792899,0.301775147928994,0.0946745562130177,0.0532544378698225,0.0473372781065089,0.0414201183431953,0.0946745562130177,0.0355029585798817
"158",0.0342465753424658,0.178082191780822,0.150684931506849,0.23972602739726,0.116438356164384,0.0616438356164384,0.0547945205479452,0.0616438356164384,0.0684931506849315,0.0342465753424658
"159",0.0636363636363636,0.127272727272727,0.118181818181818,0.263636363636364,0.136363636363636,0.0636363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455
"160",0.0833333333333333,0.166666666666667,0.0833333333333333,0.19047619047619,0.0833333333333333,0.0952380952380952,0.0714285714285714,0.0714285714285714,0.0952380952380952,0.0595238095238095
"161",0.132530120481928,0.156626506024096,0.108433734939759,0.132530120481928,0.0843373493975904,0.072289156626506,0.0602409638554217,0.072289156626506,0.0843373493975904,0.0963855421686747
"162",0.135135135135135,0.135135135135135,0.148648648648649,0.0810810810810811,0.0675675675675676,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.108108108108108,0.0810810810810811
"163",0.173333333333333,0.12,0.146666666666667,0.0666666666666667,0.0666666666666667,0.08,0.0666666666666667,0.08,0.0933333333333333,0.106666666666667
"164",0.105263157894737,0.0921052631578947,0.131578947368421,0.0921052631578947,0.0657894736842105,0.0657894736842105,0.0921052631578947,0.118421052631579,0.144736842105263,0.0921052631578947
