"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"27",0.119741100323625,0.0420711974110032,0.110032362459547,0.0420711974110032,0.13915857605178,0.0517799352750809,0.100323624595469,0.0711974110032362,0.0323624595469256,0.0420711974110032,0.0323624595469256,0.0323624595469256,0.0906148867313916,0.0517799352750809,0.0420711974110032
"28",0.116838487972509,0.0343642611683849,0.106529209621993,0.106529209621993,0.127147766323024,0.0343642611683849,0.0962199312714777,0.0652920962199313,0.0343642611683849,0.0446735395189004,0.0343642611683849,0.0343642611683849,0.0859106529209622,0.0446735395189004,0.0343642611683849
"29",0.0980392156862745,0.0318627450980392,0.0465686274509804,0.142156862745098,0.134803921568627,0.053921568627451,0.0833333333333333,0.053921568627451,0.0392156862745098,0.053921568627451,0.053921568627451,0.0318627450980392,0.0612745098039216,0.0612745098039216,0.053921568627451
"30",0.0736434108527132,0.0387596899224806,0.0503875968992248,0.0503875968992248,0.236434108527132,0.0387596899224806,0.0852713178294574,0.0387596899224806,0.0387596899224806,0.0736434108527132,0.0387596899224806,0.0736434108527132,0.062015503875969,0.062015503875969,0.0387596899224806
"31",0.0442176870748299,0.0340136054421769,0.0850340136054422,0.0646258503401361,0.207482993197279,0.0340136054421769,0.136054421768707,0.054421768707483,0.0340136054421769,0.0442176870748299,0.0340136054421769,0.0442176870748299,0.0850340136054422,0.054421768707483,0.0442176870748299
"32",0.0727699530516432,0.0727699530516432,0.0375586854460094,0.185446009389671,0.0868544600938967,0.0586854460093897,0.0727699530516432,0.0446009389671362,0.0234741784037559,0.0657276995305164,0.0727699530516432,0.0375586854460094,0.0516431924882629,0.0375586854460094,0.07981220657277
"33",0.0921409214092141,0.0433604336043361,0.02710027100271,0.173441734417344,0.0677506775067751,0.100271002710027,0.0596205962059621,0.0433604336043361,0.035230352303523,0.0840108401084011,0.0758807588075881,0.02710027100271,0.0758807588075881,0.035230352303523,0.0596205962059621
"34",0.0984126984126984,0.0698412698412698,0.0507936507936508,0.126984126984127,0.0507936507936508,0.0507936507936508,0.0888888888888889,0.0888888888888889,0.0412698412698413,0.0698412698412698,0.0888888888888889,0.0317460317460317,0.0793650793650794,0.0317460317460317,0.0317460317460317
"35",0.0827250608272506,0.0462287104622871,0.0389294403892944,0.0462287104622871,0.0389294403892944,0.0462287104622871,0.16301703163017,0.0535279805352798,0.0462287104622871,0.0754257907542579,0.1338199513382,0.0681265206812652,0.0681265206812652,0.024330900243309,0.0681265206812652
"36",0.0645994832041344,0.0335917312661499,0.0723514211886305,0.0645994832041344,0.0645994832041344,0.0568475452196382,0.103359173126615,0.0490956072351421,0.041343669250646,0.0645994832041344,0.142118863049096,0.0878552971576227,0.0490956072351421,0.0490956072351421,0.0568475452196382
"37",0.0559796437659033,0.0330788804071247,0.0559796437659033,0.0636132315521628,0.0559796437659033,0.0788804071246819,0.0636132315521628,0.0483460559796438,0.0254452926208651,0.101781170483461,0.132315521628499,0.10941475826972,0.0483460559796438,0.0483460559796438,0.0788804071246819
"38",0.0579710144927536,0.0471014492753623,0.0905797101449275,0.0905797101449275,0.0688405797101449,0.0905797101449275,0.0579710144927536,0.0471014492753623,0.0579710144927536,0.123188405797101,0.0579710144927536,0.0471014492753623,0.036231884057971,0.0579710144927536,0.0688405797101449
"39",0.0567375886524823,0.0567375886524823,0.0354609929078014,0.131205673758865,0.0567375886524823,0.0567375886524823,0.0780141843971631,0.0460992907801418,0.0567375886524823,0.141843971631206,0.0673758865248227,0.0354609929078014,0.0567375886524823,0.0354609929078014,0.0886524822695035
"40",0.0809061488673139,0.0420711974110032,0.0517799352750809,0.148867313915858,0.0517799352750809,0.0323624595469256,0.119741100323625,0.0420711974110032,0.0906148867313916,0.0614886731391586,0.0517799352750809,0.0517799352750809,0.0517799352750809,0.0517799352750809,0.0711974110032362
"41",0.0581039755351682,0.0397553516819572,0.0489296636085627,0.140672782874618,0.0489296636085627,0.0305810397553517,0.0764525993883792,0.0397553516819572,0.0581039755351682,0.103975535168196,0.0489296636085627,0.0672782874617737,0.0489296636085627,0.0489296636085627,0.140672782874618
"42",0.0565476190476191,0.0386904761904762,0.0297619047619048,0.145833333333333,0.0386904761904762,0.0565476190476191,0.0922619047619048,0.0922619047619048,0.0386904761904762,0.119047619047619,0.0476190476190476,0.0565476190476191,0.0386904761904762,0.0476190476190476,0.101190476190476
"43",0.0606060606060606,0.0492424242424242,0.0378787878787879,0.0946969696969697,0.0378787878787879,0.071969696969697,0.117424242424242,0.071969696969697,0.0378787878787879,0.106060606060606,0.106060606060606,0.0606060606060606,0.0492424242424242,0.0378787878787879,0.0606060606060606
"44",0.0788530465949821,0.0681003584229391,0.03584229390681,0.0896057347670251,0.0465949820788531,0.0681003584229391,0.132616487455197,0.0573476702508961,0.03584229390681,0.0788530465949821,0.03584229390681,0.03584229390681,0.0573476702508961,0.0465949820788531,0.132616487455197
"45",0.0666666666666667,0.0982456140350877,0.0350877192982456,0.0456140350877193,0.0982456140350877,0.056140350877193,0.129824561403509,0.0456140350877193,0.056140350877193,0.087719298245614,0.0350877192982456,0.0456140350877193,0.0771929824561404,0.0456140350877193,0.0771929824561404
"46",0.0484848484848485,0.0757575757575758,0.0303030303030303,0.0939393939393939,0.0575757575757576,0.0484848484848485,0.139393939393939,0.0484848484848485,0.0393939393939394,0.0939393939393939,0.0393939393939394,0.0393939393939394,0.0666666666666667,0.0393939393939394,0.139393939393939
"47",0.0442176870748299,0.0646258503401361,0.0340136054421769,0.115646258503401,0.0646258503401361,0.0748299319727891,0.0952380952380952,0.0340136054421769,0.0442176870748299,0.0850340136054422,0.0442176870748299,0.054421768707483,0.0646258503401361,0.054421768707483,0.125850340136054
"48",0.0338541666666667,0.0963541666666667,0.0416666666666667,0.104166666666667,0.0651041666666667,0.0885416666666667,0.127604166666667,0.0338541666666667,0.0416666666666667,0.104166666666667,0.0338541666666667,0.0416666666666667,0.0260416666666667,0.0338541666666667,0.127604166666667
"49",0.0459770114942529,0.140804597701149,0.0373563218390805,0.0718390804597701,0.0718390804597701,0.0977011494252874,0.0977011494252874,0.0632183908045977,0.0545977011494253,0.10632183908046,0.028735632183908,0.0373563218390805,0.028735632183908,0.0545977011494253,0.0632183908045977
"50",0.0266666666666667,0.146666666666667,0.0266666666666667,0.0906666666666667,0.0506666666666667,0.106666666666667,0.114666666666667,0.0906666666666667,0.0586666666666667,0.0986666666666667,0.0426666666666667,0.0266666666666667,0.0346666666666667,0.0346666666666667,0.0506666666666667
"51",0.0427350427350427,0.158119658119658,0.0555555555555556,0.0555555555555556,0.0683760683760684,0.106837606837607,0.0427350427350427,0.0683760683760684,0.0427350427350427,0.0811965811965812,0.0683760683760684,0.0555555555555556,0.0427350427350427,0.0555555555555556,0.0555555555555556
"52",0.0541666666666667,0.129166666666667,0.0666666666666667,0.0541666666666667,0.0541666666666667,0.0666666666666667,0.0791666666666667,0.0791666666666667,0.0416666666666667,0.129166666666667,0.0541666666666667,0.0416666666666667,0.0416666666666667,0.0541666666666667,0.0541666666666667
"53",0.0432900432900433,0.0952380952380952,0.0562770562770563,0.0952380952380952,0.0692640692640693,0.0562770562770563,0.0432900432900433,0.0822510822510823,0.0562770562770563,0.147186147186147,0.0432900432900433,0.0432900432900433,0.0692640692640693,0.0432900432900433,0.0562770562770563
"54",0.040650406504065,0.0894308943089431,0.0650406504065041,0.0650406504065041,0.0528455284552846,0.0772357723577236,0.0772357723577236,0.0894308943089431,0.040650406504065,0.150406504065041,0.0650406504065041,0.0528455284552846,0.0528455284552846,0.040650406504065,0.040650406504065
"55",0.062015503875969,0.143410852713178,0.0503875968992248,0.0968992248062016,0.0387596899224806,0.0736434108527132,0.0387596899224806,0.0736434108527132,0.0387596899224806,0.0968992248062016,0.062015503875969,0.062015503875969,0.0387596899224806,0.0387596899224806,0.0852713178294574
"56",0.0366300366300366,0.19047619047619,0.0476190476190476,0.0586080586080586,0.0366300366300366,0.0695970695970696,0.0586080586080586,0.0476190476190476,0.0805860805860806,0.0695970695970696,0.0366300366300366,0.0476190476190476,0.0476190476190476,0.0366300366300366,0.135531135531136
"57",0.0326797385620915,0.140522875816993,0.0522875816993464,0.0816993464052288,0.0326797385620915,0.0522875816993464,0.0816993464052288,0.0620915032679739,0.042483660130719,0.0522875816993464,0.0326797385620915,0.0326797385620915,0.042483660130719,0.0522875816993464,0.209150326797386
"58",0.0404984423676013,0.133956386292835,0.0778816199376947,0.0311526479750779,0.0404984423676013,0.059190031152648,0.0872274143302181,0.0778816199376947,0.059190031152648,0.0498442367601246,0.0311526479750779,0.0311526479750779,0.0311526479750779,0.0311526479750779,0.218068535825545
"59",0.0567375886524823,0.141843971631206,0.0567375886524823,0.0354609929078014,0.0460992907801418,0.0354609929078014,0.0567375886524823,0.099290780141844,0.0673758865248227,0.0673758865248227,0.0354609929078014,0.0354609929078014,0.0460992907801418,0.0354609929078014,0.184397163120567
"60",0.049808429118774,0.10727969348659,0.0842911877394636,0.0727969348659004,0.0383141762452107,0.0613026819923372,0.049808429118774,0.0957854406130268,0.0842911877394636,0.0613026819923372,0.0383141762452107,0.0383141762452107,0.0383141762452107,0.0383141762452107,0.14176245210728
"61",0.0448179271708684,0.0532212885154062,0.0448179271708684,0.246498599439776,0.0364145658263305,0.0952380952380952,0.0364145658263305,0.0364145658263305,0.0448179271708684,0.061624649859944,0.0532212885154062,0.0364145658263305,0.0364145658263305,0.0448179271708684,0.128851540616247
"62",0.0314009661835749,0.0821256038647343,0.0676328502415459,0.241545893719807,0.0314009661835749,0.0893719806763285,0.0314009661835749,0.0458937198067633,0.0458937198067633,0.0314009661835749,0.0241545893719807,0.0676328502415459,0.0531400966183575,0.0458937198067633,0.111111111111111
"63",0.0455635491606715,0.0383693045563549,0.0671462829736211,0.247002398081535,0.0455635491606715,0.0671462829736211,0.0311750599520384,0.0383693045563549,0.0455635491606715,0.0239808153477218,0.0383693045563549,0.0671462829736211,0.0815347721822542,0.052757793764988,0.11031175059952
"64",0.0340136054421769,0.054421768707483,0.0646258503401361,0.156462585034014,0.054421768707483,0.0442176870748299,0.0748299319727891,0.054421768707483,0.054421768707483,0.054421768707483,0.054421768707483,0.0646258503401361,0.115646258503401,0.054421768707483,0.0646258503401361
"65",0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0666666666666667,0.0791666666666667,0.0541666666666667,0.129166666666667,0.0666666666666667,0.0916666666666667,0.0666666666666667,0.0541666666666667,0.0416666666666667,0.0791666666666667,0.0916666666666667,0.0541666666666667
"66",0.03584229390681,0.03584229390681,0.0465949820788531,0.0465949820788531,0.121863799283154,0.0681003584229391,0.132616487455197,0.03584229390681,0.0573476702508961,0.100358422939068,0.0465949820788531,0.0465949820788531,0.0465949820788531,0.100358422939068,0.0788530465949821
"67",0.0446735395189004,0.0962199312714777,0.0446735395189004,0.0446735395189004,0.127147766323024,0.0652920962199313,0.13745704467354,0.0446735395189004,0.0343642611683849,0.127147766323024,0.0343642611683849,0.0343642611683849,0.0446735395189004,0.0652920962199313,0.0549828178694158
"68",0.033003300330033,0.0627062706270627,0.0429042904290429,0.0429042904290429,0.0924092409240924,0.0726072607260726,0.102310231023102,0.0429042904290429,0.033003300330033,0.201320132013201,0.0627062706270627,0.033003300330033,0.033003300330033,0.0429042904290429,0.102310231023102
"69",0.0333333333333333,0.0533333333333333,0.0333333333333333,0.0633333333333333,0.0633333333333333,0.0333333333333333,0.123333333333333,0.0833333333333333,0.0333333333333333,0.193333333333333,0.0633333333333333,0.0533333333333333,0.0333333333333333,0.0333333333333333,0.103333333333333
"70",0.0481481481481482,0.0481481481481482,0.037037037037037,0.137037037037037,0.037037037037037,0.0481481481481482,0.0481481481481482,0.103703703703704,0.037037037037037,0.125925925925926,0.0592592592592593,0.0481481481481482,0.037037037037037,0.037037037037037,0.148148148148148
"71",0.041343669250646,0.0645994832041344,0.0490956072351421,0.0956072351421189,0.0335917312661499,0.126614987080103,0.0723514211886305,0.142118863049096,0.0258397932816537,0.0878552971576227,0.0568475452196382,0.0723514211886305,0.0258397932816537,0.0258397932816537,0.0801033591731266
"72",0.0386904761904762,0.101190476190476,0.0386904761904762,0.0833333333333333,0.0476190476190476,0.154761904761905,0.0654761904761905,0.0922619047619048,0.0297619047619048,0.0744047619047619,0.0476190476190476,0.0744047619047619,0.0386904761904762,0.0297619047619048,0.0833333333333333
"73",0.0376811594202899,0.0898550724637681,0.0289855072463768,0.0463768115942029,0.0376811594202899,0.133333333333333,0.063768115942029,0.115942028985507,0.0289855072463768,0.072463768115942,0.0811594202898551,0.115942028985507,0.0289855072463768,0.0289855072463768,0.0898550724637681
"74",0.0421940928270042,0.0548523206751055,0.0548523206751055,0.0421940928270042,0.0421940928270042,0.0928270042194093,0.0675105485232068,0.0675105485232068,0.0421940928270042,0.0421940928270042,0.0928270042194093,0.118143459915612,0.0421940928270042,0.0675105485232068,0.130801687763713
"75",0.0429042904290429,0.0429042904290429,0.033003300330033,0.033003300330033,0.0627062706270627,0.0528052805280528,0.112211221122112,0.0528052805280528,0.033003300330033,0.0726072607260726,0.102310231023102,0.0726072607260726,0.033003300330033,0.0627062706270627,0.191419141914191
"76",0.03003003003003,0.039039039039039,0.03003003003003,0.0480480480480481,0.0570570570570571,0.039039039039039,0.0840840840840841,0.0570570570570571,0.039039039039039,0.111111111111111,0.039039039039039,0.039039039039039,0.039039039039039,0.0480480480480481,0.3003003003003
"77",0.0532212885154062,0.0280112044817927,0.0448179271708684,0.061624649859944,0.0868347338935574,0.0280112044817927,0.0952380952380952,0.0364145658263305,0.0280112044817927,0.120448179271709,0.0448179271708684,0.0280112044817927,0.0448179271708684,0.0448179271708684,0.254901960784314
"78",0.063768115942029,0.072463768115942,0.0463768115942029,0.0550724637681159,0.063768115942029,0.0289855072463768,0.063768115942029,0.072463768115942,0.0376811594202899,0.0811594202898551,0.0289855072463768,0.0463768115942029,0.0376811594202899,0.0376811594202899,0.263768115942029
"79",0.0666666666666667,0.0939393939393939,0.0575757575757576,0.0757575757575758,0.0666666666666667,0.0303030303030303,0.0666666666666667,0.0666666666666667,0.0484848484848485,0.0757575757575758,0.0303030303030303,0.0575757575757576,0.0303030303030303,0.0393939393939394,0.193939393939394
"80",0.0942760942760943,0.124579124579125,0.0336700336700337,0.0740740740740741,0.0740740740740741,0.0437710437710438,0.063973063973064,0.0437710437710438,0.063973063973064,0.0437710437710438,0.0437710437710438,0.0336700336700337,0.0437710437710438,0.0437710437710438,0.175084175084175
"81",0.0549828178694158,0.116838487972509,0.0446735395189004,0.0962199312714777,0.106529209621993,0.0756013745704467,0.0446735395189004,0.0652920962199313,0.0652920962199313,0.0343642611683849,0.0446735395189004,0.0446735395189004,0.0343642611683849,0.0652920962199313,0.106529209621993
"82",0.0523415977961433,0.151515151515151,0.0275482093663912,0.118457300275482,0.192837465564738,0.0606060606060606,0.0853994490358127,0.0275482093663912,0.0440771349862259,0.0275482093663912,0.0358126721763085,0.0358126721763085,0.0358126721763085,0.0440771349862259,0.0606060606060606
"83",0.052757793764988,0.0599520383693046,0.0311750599520384,0.0815347721822542,0.225419664268585,0.0743405275779377,0.0887290167865707,0.0599520383693046,0.0383693045563549,0.0383693045563549,0.0455635491606715,0.0311750599520384,0.0311750599520384,0.0455635491606715,0.0959232613908873
"84",0.052757793764988,0.0743405275779377,0.052757793764988,0.103117505995204,0.203836930455635,0.0599520383693046,0.103117505995204,0.0383693045563549,0.0311750599520384,0.0455635491606715,0.0455635491606715,0.0383693045563549,0.0383693045563549,0.0383693045563549,0.0743405275779377
"85",0.036281179138322,0.036281179138322,0.0226757369614512,0.104308390022676,0.226757369614512,0.0294784580498866,0.0566893424036281,0.0294784580498866,0.0566893424036281,0.0566893424036281,0.036281179138322,0.117913832199546,0.0498866213151927,0.0566893424036281,0.0839002267573696
"86",0.0476190476190476,0.0325814536340852,0.025062656641604,0.115288220551378,0.235588972431078,0.0325814536340852,0.0401002506265664,0.0325814536340852,0.107769423558897,0.0852130325814536,0.0476190476190476,0.06265664160401,0.0401002506265664,0.06265664160401,0.0325814536340852
"87",0.0308641975308642,0.0308641975308642,0.0401234567901235,0.104938271604938,0.169753086419753,0.0308641975308642,0.0771604938271605,0.0493827160493827,0.0401234567901235,0.095679012345679,0.058641975308642,0.058641975308642,0.0771604938271605,0.104938271604938,0.0308641975308642
"88",0.0498442367601246,0.0498442367601246,0.0872274143302181,0.0685358255451713,0.124610591900312,0.0404984423676013,0.124610591900312,0.0404984423676013,0.0404984423676013,0.0498442367601246,0.0685358255451713,0.0404984423676013,0.0778816199376947,0.0965732087227414,0.0404984423676013
"89",0.0333333333333333,0.0633333333333333,0.133333333333333,0.0633333333333333,0.0433333333333333,0.0533333333333333,0.133333333333333,0.0333333333333333,0.0333333333333333,0.0633333333333333,0.0433333333333333,0.0433333333333333,0.0633333333333333,0.113333333333333,0.0833333333333333
"90",0.036231884057971,0.0579710144927536,0.166666666666667,0.036231884057971,0.036231884057971,0.036231884057971,0.144927536231884,0.0471014492753623,0.0471014492753623,0.0471014492753623,0.0797101449275362,0.0471014492753623,0.0579710144927536,0.0579710144927536,0.101449275362319
"91",0.0411522633744856,0.0781893004115226,0.11522633744856,0.0534979423868313,0.0411522633744856,0.0411522633744856,0.102880658436214,0.065843621399177,0.0411522633744856,0.0781893004115226,0.065843621399177,0.0534979423868313,0.0411522633744856,0.0905349794238683,0.0905349794238683
"92",0.0548523206751055,0.0928270042194093,0.0548523206751055,0.0675105485232068,0.0421940928270042,0.080168776371308,0.0928270042194093,0.0675105485232068,0.0675105485232068,0.0675105485232068,0.0548523206751055,0.080168776371308,0.0421940928270042,0.0548523206751055,0.080168776371308
"93",0.0586080586080586,0.201465201465201,0.0366300366300366,0.0586080586080586,0.0366300366300366,0.0915750915750916,0.0366300366300366,0.0805860805860806,0.0805860805860806,0.0586080586080586,0.0476190476190476,0.0586080586080586,0.0366300366300366,0.0586080586080586,0.0586080586080586
"94",0.0317460317460317,0.250793650793651,0.0412698412698413,0.0603174603174603,0.0317460317460317,0.0984126984126984,0.0317460317460317,0.0603174603174603,0.117460317460317,0.0507936507936508,0.0412698412698413,0.0507936507936508,0.0412698412698413,0.0507936507936508,0.0412698412698413
"95",0.0333333333333333,0.233333333333333,0.0333333333333333,0.0833333333333333,0.0433333333333333,0.0833333333333333,0.0533333333333333,0.0433333333333333,0.143333333333333,0.0433333333333333,0.0433333333333333,0.0333333333333333,0.0333333333333333,0.0633333333333333,0.0333333333333333
"96",0.0763052208835341,0.160642570281124,0.0522088353413655,0.0763052208835341,0.0401606425702811,0.0522088353413655,0.0401606425702811,0.0642570281124498,0.124497991967871,0.0522088353413655,0.0401606425702811,0.0522088353413655,0.0642570281124498,0.0642570281124498,0.0401606425702811
"97",0.0945273631840796,0.0796019900497513,0.0796019900497513,0.0497512437810945,0.0796019900497513,0.0497512437810945,0.0796019900497513,0.0945273631840796,0.0497512437810945,0.0646766169154229,0.0646766169154229,0.0497512437810945,0.0646766169154229,0.0497512437810945,0.0497512437810945
"98",0.0698924731182796,0.0537634408602151,0.0860215053763441,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0860215053763441,0.0860215053763441,0.0537634408602151,0.0860215053763441,0.0537634408602151,0.0537634408602151,0.0698924731182796,0.0698924731182796,0.0698924731182796
"99",0.0432900432900433,0.0692640692640693,0.0432900432900433,0.0562770562770563,0.0692640692640693,0.0562770562770563,0.0562770562770563,0.0692640692640693,0.0562770562770563,0.134199134199134,0.0692640692640693,0.0432900432900433,0.0952380952380952,0.0562770562770563,0.0822510822510823
"100",0.0753968253968254,0.0753968253968254,0.0396825396825397,0.0515873015873016,0.0396825396825397,0.0753968253968254,0.0515873015873016,0.0753968253968254,0.0992063492063492,0.158730158730159,0.0396825396825397,0.0396825396825397,0.0515873015873016,0.0634920634920635,0.0634920634920635
"101",0.116352201257862,0.0786163522012579,0.0408805031446541,0.0786163522012579,0.059748427672956,0.0880503144654088,0.0408805031446541,0.0314465408805031,0.0880503144654088,0.144654088050314,0.0314465408805031,0.0314465408805031,0.050314465408805,0.050314465408805,0.0691823899371069
"102",0.14176245210728,0.0727969348659004,0.0383141762452107,0.0613026819923372,0.0842911877394636,0.0842911877394636,0.049808429118774,0.049808429118774,0.0842911877394636,0.0957854406130268,0.0383141762452107,0.049808429118774,0.0383141762452107,0.0727969348659004,0.0383141762452107
"103",0.129166666666667,0.0791666666666667,0.0541666666666667,0.0791666666666667,0.0916666666666667,0.0791666666666667,0.0541666666666667,0.0416666666666667,0.0541666666666667,0.0916666666666667,0.0416666666666667,0.0541666666666667,0.0416666666666667,0.0666666666666667,0.0416666666666667
